cnpj;tx_razao_social_osc;tx_nome_fantasia_osc;cd_natureza_juridica_osc;dt_fundacao_osc;situacao_cadastral;tx_endereco_completo;cd_municipio;municipio_nome;UF_Sigla;cnae;Area_Assistencia_social;Area_Associacoes_patronais_e_profissionais;Area_Cultura_e_recreacao;Area_Desenvolvimento_e_defesa_de_direitos_e_interesses;Area_Educacao_e_pesquisa;Area_Outras_atividades_associativas;Area_Religiao;Area_Saude;SubArea_Assistencia_social;SubArea_Associacoes_de_atividades_nao_especificadas_anteriormente;SubArea_Associacoes_de_produtores_rurais_pescadores_e_similares;SubArea_Associacoes_empresariais_e_patronais;SubArea_Associacoes_profissionais;SubArea_Atividades_de_apoio_a_educacao;SubArea_Cultura_e_arte;SubArea_Desenvolvimento_e_defesa_de_direitos;SubArea_Educacao_infantil;SubArea_Educacao_profissional;SubArea_Ensino_fundamental;SubArea_Ensino_superior;SubArea_Esportes_e_recreacao;SubArea_Estudos_e_pesquisas;SubArea_Hospitais;SubArea_Outras_formas_de_educacao_ensino;SubArea_Outros_servicos_de_saude;SubArea_Religiao
8435778000135;FEDERACAO DAS INDUSTRIAS DO EST DO RIO G NORTE;FIERN;3999;1971-04-19;Ativa;AVENIDA SENADOR SALGADO FILHO 28602860, ANDAR 7, LAGOA NOVA, Natal, RN, 59075900;2408102.0;NATAL;RN;94111;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
70164413000197;ASSOC DAS VOLUNTARIAS DA FUND HOSP MONS WALFREDO GURGEL;Não Informado;3999;1994-08-01;Ativa;AVENIDA HERMES DA FONSECA1240, TIROL, Natal, RN, 59014615;2408102.0;NATAL;RN;87115;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10965687000153;ASSOCIACAO CULTURAL E SOCIAL DE TIMBAUBA DOS BATISTAS;ACUST;3999;2009-06-12;Ativa;RUA GUILHERME SOARESSN, CASA  DA CULTURA, CENTRO, Timbaúba dos Batistas, RN, 59320000;2414308.0;TIMBAÚBA DOS BATISTAS;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24519191000160;ASSOCIACAO RURAL COMUNITARIA DE CACIMBA DE VACA;ARCV;3999;1993-07-22;Ativa;SITIO CACIMBA DE VACAS/N, ZONA RURAL, Lucrécia, RN, 59805000;2406908.0;LUCRÉCIA;RN;87115;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8228353000155;ASSOCIACAO DOS AGRICULTORES FAMILIARES DO SITIO POCO DAGUA;Não Informado;3999;2006-08-14;Inapta;SITIO POCO DAGUASN, ZONA RURAL, Jardim de Piranhas, RN, 59324000;2405603.0;JARDIM DE PIRANHAS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6282589000144;034/RN GRUPO DE ESCOTEIROS DO MAR SAO PEDRO;GEMAR;3999;1977-12-03;Inapta;RUA AVENIDA CENTENARIO172, VIZINHO A QD DO PORTO, PORTO SAO PEDRO, Macau, RN, 59500000;2407203.0;MACAU;RN;85996;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
24365611000100;COMUNIDADE TERAPEUTICA CAEDD;COMUNIDADE TERAPEUTICA DE MACAIBA - CTM CAEDD;3999;1989-05-19;Ativa;RUA JOSE SEGUNDO MOURA124, GUARAPES, Macaíba, RN, 59280000;2407104.0;MACAÍBA;RN;87301;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2532016000170;ASSOCIACAO COMUNITARIA EM DEFESA DA CIDADANIA;ACODEC;3999;1998-04-10;Inapta;RUA 12 DE OUTUBRO130, LOT VILA NOVA, Pedro Velho, RN, 59196000;2409803.0;PEDRO VELHO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10566227000152;ASSOCIACAO DOS PEQUENOS AGRICULTORES E CRIADORES DO PIUM DE CIMA;Não Informado;3999;2008-11-17;Ativa;SÍTIO PIUM DE CIMAS/N, ZONA RURAL, São José de Mipibu, RN, 59162000;2412203.0;SÃO JOSÉ DE MIPIBU;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12093916000112;CENTRO DESPORTIVO POTIGUAR - CDP;CDP;3999;2010-05-05;Ativa;RUA ISRAEL145, NAOES UNIDAS, Pau dos Ferros, RN, 59900000;2409407.0;PAU DOS FERROS;RN;85911;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
7469655000152;ASSOCIACAO DOS APICULTORES DO COROATA;Não Informado;3999;2005-06-03;Inapta;SITIO COROATASN, ZONA RURAL, Almino Afonso, RN, 59760000;2400604.0;ALMINO AFONSO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10215780000140;ASSOCIACAO DO PROJETO DE ASSENTAMENTO E REFORMA AGRARIA AGUA BRANCA;Não Informado;3999;2008-07-03;Inapta;SÍTIO AGUA BRANCASN, ZONA RURAL, Carnaubais, RN, 59665000;2402501.0;CARNAUBAIS;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10918356000162;ASSOCIACAO COMUNITARIA RADIO FM GAMELEIRAS;FM GAMELEIRAS;3999;2009-05-10;Inapta;PRAÇA SAO SEBASTIAO88, CENTRO, Monte das Gameleiras, RN, 59217000;2407906.0;MONTE DAS GAMELEIRAS;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15308732000110;MINISTERIO INTERNACIONAL NOVA ALIANCA;MINISTERIO INTERNACIONAL NOVA ALIANCA;3220;2012-03-22;Ativa;RUA CICERO ROBERTOSN, CONJ  GASTAO MARIZ, NOVA ESPERANCA, Parnamirim, RN, 59144640;2403251.0;PARNAMIRIM;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
45252396000100;ASSOCIACAO DOS MORADORES DE MASSARANDUBA CEARA MIRIM - RIO GRANDE DO NORTE;Não Informado;3999;2021-12-06;Ativa;RUA JOANA GABRIEL479, MASSARANDUBA, Ceará-Mirim, RN, 59570000;2402600.0;CEARÁ-MIRIM;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12055897000130;ASSOCIACAO COMUNITARIA DE AGRICULTORES DO SITIO GITIRANA;ACASG;3999;2005-10-31;Inapta;SÍTIO GITIRANAS/N,       ., ZONA RURAL, Severiano Melo, RN, 59856000;2413607.0;SEVERIANO MELO;RN;1539;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28037964000123;A A B F;ASSOCIACAO ATLETICA BENTOFERNANDENSE;3999;2017-05-19;Ativa;RUA DUQUE DE CAXIAS387, CENTRO, Bento Fernandes, RN, 59555000;2401602.0;BENTO FERNANDES;RN;93191;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2351594000100;ROTARY CLUB DE NATAL - ALECRIM;ROTARY CLUB NATAL ALECRIM;3999;1997-09-05;Ativa;RUA APODI708, TIROL, Natal, RN, 59020130;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
9394362000189;ASSOCIACAO COMUNITARIA DE PASSAGEM DE PEDRA;Não Informado;3999;1987-05-27;Inapta;SITIO PASSAGEM DE PEDRASN, ZONA RURAL, Mossoró, RN, 59619218;2408003.0;MOSSORÓ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8332785003399;IGREJA EVANGELICA ASSEMBLEIA DE DEUS NO RIO GRANDE DO NORTE;Não Informado;3220;1978-02-01;Ativa;RUA PRESIDENTE VARGASS/N, TERREO, CENTRO, Martins, RN, 59800000;2407401.0;MARTINS;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
18212149000108;LIGA ITAJAENSE DE DESPORTOS - LID;LID;3999;2013-04-22;Ativa;RUA JOSE CALAZANS111, CENTRO, Itajá, RN, 59513000;2404853.0;ITAJÁ;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
4547299000150;ASSOCIACAO DE DESENVOLVIMENTO COMUNITARIO E RECURSOS HIDRICOS DO MUNICIPIO DE IPANGUACU RN;Não Informado;3999;2001-07-02;Inapta;RUA 15 DE NOVEMBRO62, CENTRO, Açu, RN, 59650000;2400208.0;AÇU;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
20051452000100;SOCIEDADE DOS AMIGOS DA PINACOTECA POTIGUAR - SAPP;SOCIEDADE DOS AMIGOS DA PINACOTECA POTIGUAR - SAPP;3999;2014-03-27;Ativa;PRACA SETE DE SETEMBROS/N, CIDADE ALTA, Natal, RN, 59025580;2408102.0;NATAL;RN;94936;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5299233000150;ASSOCIACAO BARRA DE SANTO ESTEVAM DO PA PASSAGEM DO JUAZEIRO;PA BARRA DE SANTO ESTEVAM;3999;2002-09-13;Ativa;NA COMUNIDADE DE PASSAGEM DE JUAZEIROS/N, ZONA RURAL, São Paulo do Potengi, RN, 59460000;2412609.0;SÃO PAULO DO POTENGI;RN;94308;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
14269495000163;IGREJA ATOS DE DEUS;IGREJA ATOS DE DEUS;3220;2011-06-27;Ativa;RUA JOAO ALVES DOS SANTOS65, LETRA B, ROSA DOS VENTOS, Parnamirim, RN, 59141450;2403251.0;PARNAMIRIM;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7355326000180;CENTRO COMUNITARIO NOVA CANAA;Não Informado;3999;2005-04-25;Inapta;DISTRITO DO GUAGIRUSN, ZONA RURAL, São Bento do Norte, RN, 59590000;2411601.0;SÃO BENTO DO NORTE;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11366040000178;ASSOCIACAO DE MULHERES E JOVENS DE LAJES PINTADAS/RN;Não Informado;3999;2009-11-11;Ativa;RUA CANDIDA FRANCISCA DE SOUZASN, CENTRO, Lajes Pintadas, RN, 59235000;2406809.0;LAJES PINTADAS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
29744778552637;IGREJA UNIVERSAL DO REINO DE DEUS;Não Informado;3220;2006-01-18;Ativa;RUA CANDIDO MARTINS DOS SANTOS342, ROSAS DOS VENTOS, Parnamirim, RN, 59141730;2403251.0;PARNAMIRIM;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
25912846000129;IGREJA BATISTA DO POTENGI;IGREJA BATISTA DO POTENGI;3220;2016-05-17;Ativa;RUA FRANCISCO ALVES DE LIMA264, SANTA CLARA, São Paulo do Potengi, RN, 59460000;2412609.0;SÃO PAULO DO POTENGI;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2213846000135;CENTRO DE DEFESA DO CONSUMIDOR;CENTRO DE DEFESA DO CONSUMIDOR-CDC;3999;1997-10-28;Ativa;AVENIDA PRUDENTE DE MORAIS358, PETROPOLIS, Natal, RN, 59020400;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8766653000198;ASSOCIACAO DOS TRABALHADORES RURAIS DA AGROVILA PONTO DE FE;ATRAPF;3999;2006-05-23;Ativa;OUTROS PROJETO DE ASSENTAMENTO MAISASN, ZONA RURAL, Mossoró, RN, 59600970;2408003.0;MOSSORÓ;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4446959000106;ASSEJUF/RN - ASSOCIACAO DOS SERVIDORES DA JUSTICA FEDERAL NO RIO GRANDE DO NORTE;Não Informado;3999;2001-05-17;Ativa;RUA DR LAURO PINTO245, LAGOA NOVA, Natal, RN, 59064250;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12538581000107;NUCLEO ESPIRITA CRISTAO CARITAS - NECCARITAS;NUCLEO ESPIRITA CRISTAO CARITAS - NECCARITAS;3220;2010-08-13;Ativa;RUA DOS EXPEDICIONARIOS846, CONJ  PARQUE DOS COQUEIROS, N S DA APRESENTACAO, Natal, RN, 59010000;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
12703153000184;SOCIEDADE RURAL DO RIO GRANDE DO NORTE - SORERN;SORERN;3999;1987-11-23;Inapta;RUA JERONIMO ROSADO171, CASA, CENTRO, Mossoró, RN, 59600020;2408003.0;MOSSORÓ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5288325000135;ASSOCIACAO DE DISTROFIA MUSCULAR E OUTRAS DOENCAS NEUROMUSCULARES DO RIO GRANDE DO NORTE- ASDM-RN;Não Informado;3999;2002-08-30;Inapta;RUA JAGUARARI4672-A, LAGOA NOVA, Natal, RN, 59064500;2408102.0;NATAL;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10727360000143;CONSELHO COMUNITARIO SAO FRANCISCO;Não Informado;3999;1987-02-09;Ativa;FAZENDA SERRA VERDES/N, ZONA RURAL, Lajes Pintadas, RN, 59235000;2406809.0;LAJES PINTADAS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
8209900000155;CENTRO ESPORTIVO DE NATAL;Não Informado;3999;1974-04-24;Ativa;AVENIDA AFONSO PENA695, TIROL, Natal, RN, 59020100;2408102.0;NATAL;RN;93123;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
33957270000144;ASSOCIACAO COMUNITARIA CULTURAL;RADIO TIMBAUBA;3999;2018-11-12;Ativa;FAZENDA SANTANENSE, SN, , ZONA RURAL, Santana do Matos, RN, 59520000;2411403.0;SANTANA DO MATOS;RN;60101;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27861339000139;ASSOCIACAO ATIVA DOS MORADORES DE QUEIMADAS - AAMOQ;ASSOCIACAO ATIVA DOS MORADORES DE QUEIMADAS - AAMOQ;3999;2017-04-28;Inapta;AVENIDA JOSE VENANCIO DA COSTA2017, CENTRO ZONA RURAL/QUIEMADAS, João Câmara, RN, 59550000;2405801.0;JOÃO CÂMARA;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24602711000102;ASSOCIACAO CULTURAL, EDUCATIVA E ESPORTIVA:CAPOEIRA E RESISTENCIA - ACEE-CR;ACEE-CR;3999;2016-04-05;Ativa;RUA JOSE ALVES DA SILVA9981, ALTO DE SANTA TEREZA, São Miguel, RN, 59920000;2412500.0;SÃO MIGUEL;RN;93298;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1180318000164;ASSOCIACAO COMERCIAL IND E AGROPECUARIA DE SAO TOME;Não Informado;3999;1996-05-08;Ativa;RUA BARAO DO RIO BRANCO177, CENTRO, São Tomé, RN, 59400000;2412906.0;SÃO TOMÉ;RN;94111;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8026122006108;ARQUIDIOCESE DE NATAL;PAROQUIA DE NOSSA SENHORA DA PENHA;3220;2000-03-24;Ativa;AVENIDA JUVENAL LAMARTINE56, CENTRO, Monte Alegre, RN, 59182000;2407807.0;MONTE ALEGRE;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
10335200000159;ASSOCIACAO DE DESENVOLVIMENTO DO SITIO ACAUA 2;Não Informado;3999;2008-01-10;Inapta;SÍTIO ACAUAS/N, ZONA RURAL, Ruy Barbosa, RN, 59420000;2411106.0;RUY BARBOSA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
809215000158;ASSOCIACAO FRANCISCO GREGORIO SOBRINHO;Não Informado;3999;1995-08-31;Inapta;SETOR BALDOS/N, ZONA RURAL, Campo Redondo, RN, 59230000;2402105.0;CAMPO REDONDO;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
4386711000105;ASSOCIACAO DE APICULTORES DO MUNICIPIO DE MARTINS;AAPIM;3999;2001-04-07;Inapta;SITIO CANTOS/N, ZONA RURAL, Martins, RN, 59800000;2407401.0;MARTINS;RN;94308;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
39356292000135;INSTITUTO HOPE - ANIMAL, INSTITUTO DE PROTECAO ANIMAL;INSTITUTO HOPE;3999;2020-08-03;Ativa;RUA FRANCISCO AIRES DE CARVALHO109, MONTE BELO, Natal, RN, 59086360;2408102.0;NATAL;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9483457000179;IGREJA EVANGELICA DOS MILAGRES DE DEUS;Não Informado;3069;2008-03-05;Inapta;RUA CATOLE DO ROCHAS/N, CIDADE DA ESPERANA, Natal, RN, 59071330;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
40984379000136;FLUMINENSE FUTEBOL CLUBE;Não Informado;3999;1993-12-10;Ativa;RUA BERNARDO VIEIRA1290, SAO JOAO, Açu, RN, 59650000;2400208.0;AÇU;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
4853772000127;ASSOCIACAO COMUNITARIA BEFICENTE, ART. ESP. CIDADA DE COMUNICACAO E CULTURA DO MUNICIPIO DE CEL JOAO PESSOA;ACBAECCC DE CEL JOAO PESSOA;3999;2002-01-21;Ativa;RUA ANTERO MARQUES09, TERREO, CENTRO, Coronel João Pessoa, RN, 59930000;2402907.0;CORONEL JOÃO PESSOA;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
7032194000156;COLONIA DOS PESCADORES Z-58 DE TRIUNFO POTIGUAR;Não Informado;3999;2004-07-11;Ativa;RUA PROJETADAS/N, CENTRO, Triunfo Potiguar, RN, 59685000;2414456.0;TRIUNFO POTIGUAR;RN;94308;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
46940240000177;CENTRO SOCIAL PASTOR JOSUE MACARIO;CENTRO SOCIAL PASTOR JOSUE MACARIO;3999;2022-05-20;Ativa;RUA ANA CECILIA CABRAL49, SANTA TEREZINHA, São Gonçalo do Amarante, RN, 59291000;2412005.0;SÃO GONÇALO DO AMARANTE;RN;94308;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
7673149000180;OSCIP - MAOS PARA A VIDA;MAPAVI;3999;2005-11-09;Inapta;RUA ABILIO CHACON451, CENTRO, Currais Novos, RN, 59380000;2403103.0;CURRAIS NOVOS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6910598000132;ASSOCIACAO DOS GARIMPEIROS DO ALTO DA BELAVISTA DE EQUADOR;Não Informado;3999;2004-06-06;Inapta;RUA SETE DE SETEMBRO90, CENTRO, Equador, RN, 59355000;2403400.0;EQUADOR;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
6239157000150;ASSOCIACAO COMUNITARIA MIGUEL ARCANJO BEZERRA;ASSOCIACAO COMUNITARIA MIGUEL ARCANJO BEZERRA;3999;2001-12-27;Ativa;SITIO NASCENCAS/N, DISTRITO DE NASCENCA, Arês, RN, 59170000;2401206.0;ARÊS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
7626956000142;ASSOCIACAO COMUNITARIA DOS PEQUENOS AGRICULTORES DE SANTA CRUZ I;ACPASC;3999;2005-08-15;Ativa;SÍTIO SANTA CRUZ IS/N, ZONA RURAL, Apodi, RN, 59700000;2401008.0;APODI;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
7751537000132;CENTRO CULTURAL E SOCIAL DO RIO GRANDE DO NORTE - ZE BENTO;ZE BENTO;3999;2005-12-20;Ativa;TRAVESSA TODOS OS SANTOS70, FELIPE CAMARAO, Natal, RN, 59072431;2408102.0;NATAL;RN;90019;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
10528146000168;ASSOCIACAO DOS TRABALHADORES RURAIS DA FAZENDA SERRA BRANCA;Não Informado;3999;2008-11-25;Inapta;FAZENDA SERRA BRANCASN, ZONA RURAL, Santa Cruz, RN, 59200000;2411205.0;SANTA CRUZ;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
829263000108;IGREJA EM MACAIBA;Não Informado;3999;1995-09-27;Ativa;RUA PROFESSOR PAULO MESQUITA12, B - CONJ.IPE, CENTRO, Macaíba, RN, 59280000;2407104.0;MACAÍBA;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
17399083000136;GLOBO FUTEBOL CLUBE;G.F.C. - GLOBO FUTEBOL CLUBE;3999;2012-12-18;Inapta;RUA JOSE OLIMPIO ALVES PEREIRA356, CENTRO, Ceará-Mirim, RN, 59570970;2402600.0;CEARÁ-MIRIM;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
35309178000101;ASSOCIACAO COMUNITARIA DAS MULHERES EM ACAO;AMA;3999;1993-11-29;Inapta;RUA DINARTE MARIZSN, BAIXA DO MEIO, Guamaré, RN, 59598000;2404507.0;GUAMARÉ;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5492547000175;COLONIA DOS PESCADORES, AQUICULTORES E AFINS Z-47;Não Informado;3999;2002-12-06;Ativa;AVENIDA NORTE459, CENTRO, Ipanguaçu, RN, 59508000;2404705.0;IPANGUAÇU;RN;94308;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12744934000117;CLUBE DE MAES NOSSA SENHORA DE SANTA ANA;Não Informado;3999;1987-11-17;Ativa;RUA ANTONIO LUIZ DA SILVAS/N, CENTRO, Passagem, RN, 59259000;2409209.0;PASSAGEM;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
7226531000146;ASSOCIACAO DOS APICULTORES DO POLO SANTO ANTONIO;Não Informado;3999;2005-01-25;Inapta;NA COMUNIDADE DE SANTO ANTONIOSN, ZONA RURAL, Caraúbas, RN, 59780000;2402303.0;CARAÚBAS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5593932000109;ASSOCIACAO DE MORADORES DO BAIRRO DR. JOSE BEZERRA DE ARAUJO - AMJB;Não Informado;3999;2003-04-11;Ativa;RUA RIO SAO BENTOS/N, DR.JOSE B.DE ARAUJO, Currais Novos, RN, 59380000;2403103.0;CURRAIS NOVOS;RN;94308;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
50601457000120;IGREJA DA TRINDADE;Não Informado;3220;2023-04-25;Ativa;RUA MISSIONARIO GUNNAR VINGREN1888, LOTE  LOTE F, CAPIM MACIO, Natal, RN, 59082080;2408102.0;NATAL;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
14400769004360;IGREJA METODISTA WESLEYANA DA 7 REGIAO;AFONSO BEZERRA;3220;2015-02-19;Ativa;RUA FLORIANO PEREIRA295, NOVA DESCOBERTA, Afonso Bezerra, RN, 59510000;2400307.0;AFONSO BEZERRA;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
5308377000126;ASSOCIACAO DA AGRICULTURA FAMILIAR DE CAMURUPIM II;Não Informado;3999;2002-10-01;Inapta;FAZENDA CAMURUPIM  IIS/N, ZONA RURAL, Mossoró, RN, 59600140;2408003.0;MOSSORÓ;RN;94308;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2361181000107;ASSOCIACAO ESPORTIVA PALMEIRAS;Não Informado;3999;1991-09-25;Ativa;RUA ENG LUCIANO BARROSS/N, SANTO ANT DO POTENGI, São Gonçalo do Amarante, RN, 59297468;2412005.0;SÃO GONÇALO DO AMARANTE;RN;93123;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
21488535000123;IGREJA BATISTA PARAISO;IGREJA BATISTA REGULAR PARAISO;3220;2014-07-28;Ativa;RUA SANTA LUZIA57, PARAISO, Santa Cruz, RN, 59200000;2411205.0;SANTA CRUZ;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
29744778795459;IGREJA UNIVERSAL DO REINO DE DEUS;Não Informado;3220;2012-10-17;Ativa;RUA JOAQUIM AUGUSTO DE SOUZA186, CENTRO, Baía Formosa, RN, 59194000;2401404.0;BAÍA FORMOSA;RN;94910;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
16881646000165;ANPC - ASSOCIACAO NACIONAL DOS PILOTOS DE COMPETICAO;ASSOCIACAO NACIONAL DOS PILOTOS DE COMPETICAO;3999;2012-07-31;Ativa;RUA DAS LARANJEIRAS24, CIDADE ALTA, Natal, RN, 59025490;2408102.0;NATAL;RN;93191;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
11442937000133;ASSOCIACAO COMUNITARIA DE JANDUIS;Não Informado;3999;2009-12-23;Ativa;SÍTIO JANDUISSN, ZONA RURAL, Açu, RN, 59650000;2400208.0;AÇU;RN;94995;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
